my_id,from_id,to_id,rx1,rx2,rx3,fpp1,fpp2,fpp3,skew1,skew2,skew3,fpp1_n,fpp2_n,skew1_n,skew2_n,rx1_raw,rx2_raw,rx3_raw,std,timestamp,tx1_n,rx1_n,tx2_n,rx2_n,tx3_n,rx3_n,range_n,bias_n,tx1_raw_n,rx1_raw_n,tx2_raw_n,rx2_raw_n,tx3_raw_n,rx3_raw_n,range_raw_n,bias_raw_n,gt_range_n,timestamp_n
31,30,1,2846078347.5680504,2846384281.5681567,2847923002.0597224,-81.19730377197266,-85.52400207519531,-86.841796875,0.9768999814987184,1.4528000354766846,1.722000002861023,-81.4093017578125,-81.243896484375,-0.6873000264167786,0.7124000191688538,2846078347.4809694,2846384281.8509617,2847923002.288036,0.1989359461226788,4.615757942199707,1568323943.2746043,25927763.57538611,26233670.76473848,1568629878.7431264,27772388.71345643,1570168597.7562876,4.205958325213952,0.1244312461022234,1568323943.121495,25927763.60927484,26233670.685596958,1568629878.8373904,27772388.634314906,1570168597.7564108,4.262700080871582,0.1811730017598538,4.081527079111728,4.463969945907593
20,30,1,3368513775.2363663,3368819696.6398864,3370358419.228216,-91.64540100097656,-80.6803970336914,-81.8302993774414,2.998800039291382,1.9919999837875368,3.075200080871582,-81.4093017578125,-81.243896484375,-0.6873000264167786,0.7124000191688538,3368513775.290464,3368819696.530072,3370358419.3459525,0.1845948621374672,4.699678659439087,1568323943.2746043,25927763.57538611,26233670.76473848,1568629878.7431264,27772388.71345643,1570168597.7562876,4.205958325213952,0.1244312461022234,1568323943.121495,25927763.60927484,26233670.685596958,1568629878.8373904,27772388.634314906,1570168597.7564108,4.262700080871582,0.1811730017598538,4.081527079111728,4.463969945907593
21,31,20,3591476962.819948,3591783232.7476087,3593321944.670504,-93.36409759521484,-80.29299926757812,-81.40290069580078,-2.6280999183654785,-3.935699939727783,-3.8901000022888175,-85.8136978149414,-84.29389953613281,1.4426000118255615,-1.98829996585846,3591476963.078424,3591783232.8444247,3593321944.971328,0.1752019599067676,4.831501245498657,3474350689.934493,1173697367.498055,1174003638.7146528,3474656985.763579,1175542356.6633706,3476195700.847413,3.77366317243092,0.0682877291988868,3474350689.916365,1173697367.8510618,1174003638.634315,3474656986.052684,1175542356.5830328,3476195701.215694,3.882200002670288,0.1768245594382547,3.7053754432320334,4.754603624343872
30,31,20,3540924187.906843,3541230482.8864903,3542769196.5925994,-80.08930206298828,-90.8198013305664,-91.86329650878906,-1.1864999532699585,-2.633699893951416,-2.9363999366760254,-85.8136978149414,-84.29389953613281,1.4426000118255615,-1.98829996585846,3540924187.80987,3541230483.0697856,3542769196.7303925,0.2003154943171602,4.903790235519409,3474350689.934493,1173697367.498055,1174003638.7146528,3474656985.763579,1175542356.6633706,3476195700.847413,3.77366317243092,0.0682877291988868,3474350689.916365,1173697367.8510618,1174003638.634315,3474656986.052684,1175542356.5830328,3476195701.215694,3.882200002670288,0.1768245594382547,3.7053754432320334,4.754603624343872
11,31,20,3455764139.1039395,3456070422.7929645,3457609138.1294646,-84.1957015991211,-80.23699951171875,-80.46309661865234,-0.3725000023841858,-1.7424999475479126,-1.7079999446868896,-85.8136978149414,-84.29389953613281,1.4426000118255615,-1.98829996585846,3455764139.466896,3456070422.613681,3457609137.980142,0.1195756298552585,4.997630834579468,3474350689.934493,1173697367.498055,1174003638.7146528,3474656985.763579,1175542356.6633706,3476195700.847413,3.77366317243092,0.0682877291988868,3474350689.916365,1173697367.8510618,1174003638.634315,3474656986.052684,1175542356.5830328,3476195701.215694,3.882200002670288,0.1768245594382547,3.7053754432320334,4.754603624343872
21,30,10,4351962413.376564,4352266662.112754,4353805376.247872,-96.32420349121094,-94.82029724121094,-95.0374984741211,-1.113800048828125,-2.485599994659424,-2.3366000652313232,-81.38890075683594,-81.46649932861328,1.2003999948501587,-1.6297999620437622,4351962413.564826,4352266662.331603,4353805376.461711,0.1864256867964264,5.814471960067749,2688216723.723322,385285656.4084702,385589904.7412294,2688520984.6548314,387128622.68994737,2690059701.176923,1.9302095238208328,0.0432131052417203,2688216723.570213,385285656.4409305,385589904.6599559,2688520984.7944217,387128622.6086739,2690059701.2250857,1.9938000440597528,0.106803625480641,1.886996418579112,5.581887722015381
11,31,0,4826730992.176551,4827038666.659506,4828577389.451777,-84.26270294189453,-83.14739990234375,-83.99109649658203,-0.2151000052690506,3.179500102996826,3.2446999549865723,-87.84829711914062,-88.80850219726562,-3.644200086593628,3.43560004234314,4826730992.541191,4827038666.960887,4828577389.808067,0.1986949858308643,6.196723222732544,4845317741.216545,36890957.41921266,37198598.578242525,4845625426.205485,38737316.52696047,4847164149.3472185,6.412383700708035,0.0134612696539102,4845317741.198418,36890957.579001404,37198598.57021234,4845625426.3227415,38737316.518930286,4847164149.451623,6.458199977874756,0.0592775468206312,6.398922431054125,6.148473501205444
21,31,0,4895224600.988794,4895532263.59177,4897070983.4335785,-93.70539855957033,-82.42379760742188,-82.77799987792969,-2.576900005340576,1.6028000116348269,1.381999969482422,-87.84829711914062,-88.80850219726562,-3.644200086593628,3.43560004234314,4895224601.23698,4895532264.075646,4897070983.964969,0.2002425777229063,6.242936611175537,4845317741.216545,36890957.41921266,37198598.578242525,4845625426.205485,38737316.52696047,4847164149.3472185,6.412383700708035,0.0134612696539102,4845317741.198418,36890957.579001404,37198598.57021234,4845625426.3227415,38737316.518930286,4847164149.451623,6.458199977874756,0.0592775468206312,6.398922431054125,6.148473501205444
20,31,0,5031673853.911583,5031981518.362109,5033520243.85544,-85.42040252685547,-79.53730010986328,-81.56210327148438,1.524500012397766,5.249800205230713,5.082200050354004,-87.84829711914062,-88.80850219726562,-3.644200086593628,3.43560004234314,5031673854.276217,5031981518.194737,5033520243.921525,0.1348153009998279,6.344492197036743,4845317741.216545,36890957.41921266,37198598.578242525,4845625426.205485,38737316.52696047,4847164149.3472185,6.412383700708035,0.0134612696539102,4845317741.198418,36890957.579001404,37198598.57021234,4845625426.3227415,38737316.518930286,4847164149.451623,6.458199977874756,0.0592775468206312,6.398922431054125,6.148473501205444
30,31,0,4844673379.868096,4844981063.774927,4846519785.456638,-80.55829620361328,-86.91120147705078,-87.63050079345703,-0.8391000032424927,2.389699935913086,2.380399942398072,-87.84829711914062,-88.80850219726562,-3.644200086593628,3.43560004234314,4844673379.829602,4844981064.171425,4846519785.813552,0.1987483420535735,6.365931749343872,4845317741.216545,36890957.41921266,37198598.578242525,4845625426.205485,38737316.52696047,4847164149.3472185,6.412383700708035,0.0134612696539102,4845317741.198418,36890957.579001404,37198598.57021234,4845625426.3227415,38737316.518930286,4847164149.451623,6.458199977874756,0.0592775468206312,6.398922431054125,6.148473501205444
20,30,5,5371250017.989517,5371556067.599436,5373094792.214521,-91.62419891357422,-81.23269653320312,-82.66320037841797,2.526599884033203,4.827000141143799,4.764599800109863,-90.29419708251952,-92.5543975830078,-2.068399906158448,1.954800009727478,5371250018.044499,5371556067.598786,5373094792.464822,0.1957013420362494,6.606246471405029,3638271010.5822954,14480441.013626857,14786467.48452928,3638577082.501943,16325185.43324723,3640115803.4250417,6.72190694702488,0.0991381129354751,3638271010.4291854,14480441.440680088,14786467.15995593,3638577082.61343,16325185.108673878,3640115803.754756,6.867599964141846,0.2448311300524412,6.622768834089404,6.53726863861084
