range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_ifo001,q_ai_ifo001,r_iw_a_ifo002,q_ai_ifo002,r_iw_a_ifo003,q_ai_ifo003,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp
1.963600206453873,10,30,4300169239.677124,1158569030.7020202,1158946010.582296,4300546233.033584,1160484728.531014,4302084952.502829,-80.67289733886719,-81.00859832763672,-1.1157000064849854,0.949899971485138,[0.01108527 0.02816483 0.12607686],[0.01174389 0.01154933 0.04680762 0.9987681 ],[0.14187541 2.1639193  0.10863878],[-0.00808275 -0.00256775 -0.01574318  0.9998401 ],[-1.32931057e-04 -1.83084866e+00  1.38311724e-01],[-0.00269082 -0.00244974 -0.01422232  0.99989224],1.8871002119897355,0.0764999944641371,"(10, 30)",376993.3925533295,376979.7457182408,1538719.5606718063,1538717.9487178326,1.98580002784729,0.0986998158575545,4300169239.595851,1158946010.4291868,1160484728.377905,1158569030.6834686,4300546232.988404,4302084952.549076,0.0915573130489094,7.547515392303467
3.2426323297421256,11,4,6588027420.763636,41782492.76779538,42086699.627784096,6588331649.601537,43625417.57650205,6589870369.264497,-80.91529846191406,-81.12960052490234,-1.6455999612808228,0.7710999846458435,[0.01109503 0.02761226 0.12665584],[0.01345901 0.01367941 0.04909758 0.99860958],[0.14202345 2.16388281 0.1087864 ],[-0.00831394 -0.00261269 -0.01564559  0.99983961],[-6.61103773e-05 -1.83090061e+00  1.38449178e-01],[-0.00268496 -0.00250651 -0.01418073  0.9998927 ],3.223715019249537,0.0189173104925886,"(11, 4)",304228.8912258148,304206.8090194315,1538719.6858730316,1538717.9487179518,3.257499933242798,0.0337849139932608,6588027420.685606,42086699.5317508,43625417.48046875,41782492.72273137,6588331649.576832,6589870369.262705,0.1026741931262865,7.8283514976501465
5.081581286079446,11,0,6737023566.59697,65117800.81810138,65422548.89875534,6737328349.594853,66961266.84747329,6738867072.625025,-84.16519927978516,-84.06099700927734,-3.522200107574463,3.0155999660491943,[0.01111393 0.0281626  0.12624611],[0.01215128 0.01128244 0.04650294 0.99878052],[0.1420016  2.16388084 0.10882112],[-0.00854282 -0.00267781 -0.01559896  0.99983824],[-2.93757528e-04 -1.83076986e+00  1.38319191e-01],[-0.00262946 -0.00251931 -0.01421759  0.99989229],5.0760123717261685,0.0055689143532777,"(11, 0)",304783.4347457886,304747.79960436374,1538722.941081047,1538717.9487179518,5.191800117492676,0.1157877457665073,6737023566.51894,65422548.89072516,66961266.83944311,65117801.0911208,6737328349.953686,6738867072.894767,0.2000891066060684,7.979259014129639
1.6043405693115536,10,31,5768050649.933541,7802759922.579349,7803064103.396048,5768354841.38572,7804602821.344766,5769893558.976604,-80.6865005493164,-80.11309814453125,0.4515999853610992,0.1806000024080276,[0.01114619 0.02780787 0.12635147],[0.01406626 0.0149818  0.04905259 0.99858047],[0.14184688 2.16397586 0.10864402],[-0.0083335  -0.00262523 -0.01574436  0.99983786],[-9.67875663e-05 -1.83082937e+00  1.38360384e-01],[-0.0026691  -0.00250908 -0.01421601  0.99989223],1.5700189825483388,0.0343215867632147,"(10, 31)",304191.3467798233,304180.98645401,1538717.5105171204,1538717.948718071,1.565400004386902,-0.0046189781614367,5768050649.852268,7803064103.37792,7804602821.326638,7802759922.391466,5768354841.199048,5769893558.709565,0.0697841649116073,9.04002046585083
1.6959704219032266,10,31,6069042524.933543,8103751796.7415695,8104058494.42169,6069349233.922419,8105597212.370408,6070887951.826304,-80.21549987792969,-80.88349914550781,0.2114000022411346,-0.2737999856472015,[0.01120493 0.02816145 0.12617278],[0.01175977 0.01138582 0.04662314 0.99877843],[0.1419801  2.16391795 0.10870339],[-0.00817524 -0.00264614 -0.01573965  0.9998392 ],[-8.42773313e-05 -1.83086412e+00  1.38368037e-01],[-0.00272507 -0.00251207 -0.01422585  0.99989194],1.5693698228676798,0.1266005990355467,"(10, 31)",306709.00002479553,306697.91979694366,1538717.8235177994,1538717.948718071,1.6641000509262085,0.0947302280585287,6069042524.85227,8104058494.403563,8105597212.352281,8103751796.483766,6069349233.852295,6070887951.675813,0.0755623892970943,9.371579647064209
5.150664663631135,10,0,6241898214.036108,40131607.33345728,40435786.078242525,6242202428.210666,41974504.02696047,6243741151.511016,-81.24579620361328,-81.79409790039062,-3.442100048065185,3.678699970245361,[0.01088883 0.02779076 0.12638836],[0.01329158 0.01413809 0.04871717 0.99862406],[0.14182387 2.16394952 0.10860725],[-0.00816086 -0.00260262 -0.0158065   0.99983838],[-1.55864943e-04 -1.83080821e+00  1.38256812e-01],[-0.00275203 -0.00247036 -0.01431619  0.99989068],5.066339858816882,0.084324804814253,"(10, 0)",304214.3679885864,304178.82674779743,1538723.2071313858,1538717.9487179443,5.170100212097168,0.1037603532802862,6241898213.954835,40435786.07021234,41974504.018930286,40131607.243464544,6242202428.322824,6243741151.529955,0.1323604010019635,9.559013605117798
2.2646365342944894,20,10,8072762364.676208,4709011947.954163,4709317853.459177,8073068285.726019,4710856571.407895,8074607005.848902,-87.50910186767578,-89.52580261230469,-1.638100028038025,1.5328999757766724,[0.01127258 0.02819844 0.12616279],[0.01192475 0.0114484  0.04668364 0.99877293],[0.14192846 2.16395894 0.10870874],[-0.00825592 -0.00262231 -0.01569929  0.99983922],[-1.14932451e-04 -1.83087564e+00  1.38343738e-01],[-0.00275265 -0.00252781 -0.01431493  0.99989055],2.1423326039012136,0.1223039303932758,"(20, 10)",305921.28655815125,305905.1513671875,1538720.1240739822,1538717.948718071,2.352999925613404,0.2106673217121901,8072762364.59587,4709317853.377904,4710856571.326622,4709011948.226537,8073068285.882428,8074607006.006502,0.185564855597454,9.96049165725708
3.5716980347755176,10,4,7126874175.574574,42524422.24029096,42831563.40983538,7127181340.959559,44370281.35855333,7128720060.814447,-82.35130310058594,-82.76699829101562,-1.531000018119812,1.2330000400543213,[0.01137415 0.02839583 0.12612005],[0.01016321 0.01291652 0.04705037 0.99875709],[0.14206438 2.16399307 0.1089159 ],[-0.00840086 -0.00267605 -0.01559166  0.99983956],[-2.04424141e-04 -1.83072872e+00  1.38665448e-01],[-0.00197516 -0.00210357 -0.01213235  0.99992211],3.575809252658963,-0.0041112178834454,"(10, 4)",307165.73079395294,307140.8472305685,1538719.8736724854,1538717.9487179443,3.671200037002564,0.0953907843436008,7126874175.493301,42831563.313802086,44370281.26252003,42524422.46657152,7127181341.224095,7128720061.097768,0.1783227673023453,10.44154405593872
2.3464809950747547,21,10,9127351739.88577,6303367157.316398,6303675706.023288,9127660303.535778,6305214423.972006,9129199017.915756,-96.7020034790039,-96.5417022705078,2.221199989318848,-2.45770001411438,[0.00402222 0.02607467 0.19389331],[0.01959534 0.00465427 0.06677959 0.99756419],[0.1417432  2.16403298 0.10860253],[-0.00900993 -0.00186423 -0.01501186  0.99984452],[ 0.01348486 -1.82439975  0.230938  ],[0.00101751 0.02136507 0.00131535 0.99977014],2.4689965317745126,-0.1225155366997579,"(21, 10)",308564.1244735718,308548.7091846466,1538714.114458084,1538717.948718071,2.4251999855041504,-0.0437965462703622,9127351739.595877,6303675705.942015,6305214423.890733,6303367157.23283,9127660303.720348,9129199017.834806,0.1873473140378607,11.57444429397583
2.194106948465265,11,21,10564755994.481604,8952827552.357788,8953132356.87295,10565060814.18667,8954671074.821667,10566599534.901848,-81.90679931640625,-81.05329895019531,-2.012500047683716,1.7563999891281128,[-0.02831312  0.01501232  0.51749832],[0.01204667 0.00857327 0.12086247 0.99255908],[0.14190953 2.16397112 0.10858043],[-0.00653726 -0.00173748 -0.01592773  0.99984825],[ 0.06095956 -1.81298422  0.56822645],[-4.96652826e-04 -2.13793606e-03  5.54808453e-02  9.98457313e-01],2.256270742191839,-0.0621637937265737,"(11, 21)",304819.74283981323,304803.8267478943,1538720.9848251345,1538717.9487171173,2.2948999404907227,0.0386291982988837,10564755994.403574,8953132356.583054,8954671074.53177,8952827552.756306,10565060814.146414,10566599535.13124,0.129343058315418,11.864121675491333
4.237369753544615,11,3,11889670930.379047,47288681.5903482,47594672.387455314,11889976949.1305,49133390.33617327,11891515665.455849,-91.56539916992188,-88.2979965209961,0.5102999806404114,-0.765500009059906,[-0.08567296 -0.04330185  0.98315085],[0.01344311 0.02182187 0.26389554 0.96421058],[0.12355602 2.09328834 0.5688918 ],[-0.00799634 -0.00747663  0.08442517  0.99636922],[ 0.11242903 -1.78386163  1.00727823],[ 0.02982405 -0.02236123  0.15012389  0.98796413],4.209827922783418,0.0275418307611969,"(11, 3)",306019.0523586273,305990.61623597145,1538716.3524131775,1538717.9487179518,4.308700084686279,0.0988721619028609,11889670930.301018,47594672.288161054,49133390.236879006,47288681.67192508,11889976949.353376,11891515665.70579,0.1837608655547543,13.204424858093262
3.1641282969953943,10,1,10128792196.407925,254130.36545090587,558053.7775589953,10129096141.49828,2096771.726276944,10130634862.29802,-86.52459716796875,-86.07679748535156,-1.6204999685287476,2.0627999305725098,[-0.06641557 -0.05480424  0.99073189],[0.01232448 0.01253067 0.25334204 0.96721673],[0.10922415 2.04944157 0.78146349],[-0.03717664 -0.01716123  0.14727868  0.98824645],[ 0.06513488 -1.8363297   1.0133797 ],[ 0.01499197 -0.00341933  0.14088448  0.98990619],3.152264805333642,0.0118634916617521,"(10, 1)",303945.5159511566,303923.01119290874,1538720.7970256803,1538717.9487179487,3.2880001068115234,0.1357353014778812,10128792196.326649,558053.698417468,2096771.6471354167,254130.68722455928,10129096141.8426,10130634862.639626,0.1933091896547602,13.448852300643921
2.6640293909695134,11,30,12313441739.673922,7290146643.4201565,7290451114.748976,12313746228.894815,7291989832.697693,12315284947.42093,-81.3489990234375,-81.21759796142578,-0.8343999981880188,0.800000011920929,[-0.04353948 -0.06202116  0.99335172],[0.00639533 0.00839577 0.23899024 0.97096452],[0.09581702 2.01690864 0.90021068],[-0.0216658  -0.01449879  0.19902807  0.9796413 ],[ 0.02229435 -1.89262784  1.01228223],[-0.00203421  0.00886941  0.13841679  0.99033144],2.07967270774623,0.5843566832232834,"(11, 30)",304489.2922420502,304471.0599460602,1538718.6216697693,1538717.9487171173,2.712100028991699,0.6324273212454692,12313441739.595892,7290451114.595866,7291989832.544583,7290146643.53592,12313746228.888134,12315284947.509804,0.1188120356679504,13.68441367149353
1.990711417605513,31,11,12494776403.075558,10930210430.1193,10930514808.58417,12495080794.946142,10932053526.532888,12496619513.50722,-81.28160095214844,-81.7791976928711,-0.8716999888420105,-0.1080000028014183,[-0.02634533 -0.06455275  0.99301355],[0.00564868 0.00619748 0.21744177 0.97603725],[0.07053214 1.99307212 0.96369446],[-0.0034945  -0.02277444  0.22045239  0.97512552],[-0.00643671 -1.93998526  1.0107665 ],[-0.00475002  0.01381266  0.13153791  0.99120342],1.831756028702813,0.1589553889027,"(31, 11)",304391.9176940918,304378.3804073334,1538718.6373195648,1538717.948719025,2.0081000328063965,0.1763440041035835,12494776403.05743,10930514808.50614,10932053526.45486,10930210430.125732,12495080794.975124,12496619513.612444,0.1330453954183807,13.91300082206726
2.2185995127555924,10,20,10721776074.613054,10455846432.529997,10456152869.483912,10722082525.933092,10457691587.432629,10723621241.676346,-86.13490295410156,-88.72309875488281,1.0867999792099,-1.44350004196167,[-0.01937802 -0.06311474  0.99106221],[0.00419798 0.00503283 0.20989704 0.97770152],[0.04848213 1.98237852 0.985048  ],[-0.00342474 -0.01400654  0.22512167  0.97422395],[-0.01428574 -1.95914208  1.00811664],[-0.00456317  0.00942067  0.12286072  0.9923674 ],2.087486330284311,0.1311131824712812,"(10, 20)",306451.6038169861,306436.5328273773,1538715.742061615,1538717.9487171173,2.324199914932251,0.2367135846479398,10721776074.53178,10456152869.403574,10457691587.352291,10455846432.870749,10722082526.135595,10723621241.87766,0.1891172362778951,14.038238286972046
1.647096898463991,31,10,12896766659.485815,9047213792.82084,9047521835.830994,12897074713.596748,9049060553.779713,12898613432.0911,-84.97669982910156,-87.16719818115234,-0.4796000123023987,0.0650999993085861,[-0.01028593 -0.05346067  0.98482604],[0.00682192 0.01088437 0.20790587 0.97806433],[-0.02292264  1.96845996  1.01874255],[-0.0061381   0.00701164  0.23291651  0.97245159],[-0.01206291 -1.9872395   1.00260523],[-0.00370787  0.00429519  0.09056137  0.9958744 ],1.739149389782093,-0.092052491318102,"(31, 10)",308054.34006881714,308042.5555877685,1538718.574718475,1538717.948719025,1.747099995613098,0.0079506058310045,12896766659.46769,9047521835.74972,9049060553.69844,9047213793.194132,12897074713.807758,12898613432.382477,0.1950781138112169,14.339995861053467
4.502799000491726,11,2,13570328903.135466,46179722.94519202,46486587.438778944,13570635799.466845,48025305.387496896,13572174526.387886,-91.21690368652344,-88.63729858398438,-6.338500022888184,5.95389986038208,[-0.01609164 -0.01427861  0.97989583],[0.01608581 0.00878734 0.23118186 0.97273739],[-0.12817405  1.99099817  1.05683664],[0.00420263 0.01086909 0.29684592 0.95485396],[ 0.02475123 -1.99429672  0.98710785],[ 0.0067276  -0.00291817  0.00585978  0.99995572],4.397488510531525,0.1053104899602015,"(11, 2)",306896.6127052307,306864.3266726732,1538726.9318408966,1538717.9487179518,4.5696001052856445,0.1721115947541198,13570328903.057436,46486587.35226362,48025305.30098157,46179723.02559095,13570635799.67014,13572174526.601982,0.1836821205503388,14.935377597808838
4.049985181316576,10,2,12537724768.52332,21444541.7133154,21770778.14390715,12538051033.950144,23309496.092625096,12539589761.188314,-86.75959777832031,-88.14540100097656,-6.756700038909912,6.079599857330322,[-0.03327134 -0.00485731  0.98191436],[0.00994294 0.00793583 0.1934801  0.98102086],[-0.07554543  1.99700027  1.06737843],[-0.00414354 -0.00502105  0.30060312  0.95372698],[ 0.04006564 -1.98265503  0.98756577],[ 0.00978396 -0.00682457 -0.05357122  0.99849275],4.014645194714067,0.0353399866025094,"(10, 2)",326265.7439403534,326236.02451422065,1538727.2448425293,1538717.948717948,4.158100128173828,0.1434549334597612,12537724768.442043,21770778.057391822,23309496.00610977,21444542.032877605,12538051034.185986,12539589761.430828,0.1885189892713248,15.888420343399048
2.180811673625901,30,11,13667709816.672085,13649776339.343708,13650121683.584185,13600838764.967337,13651660401.532902,13602377481.837856,-86.62650299072266,-90.52110290527344,0.7710999846458435,-0.7440999746322632,[-1.97665393e-02  4.97372693e-04  9.79110734e-01],[ 0.01334994  0.02698078 -0.00142559  0.99954516],[-0.00698421  1.97255589  1.0529784 ],[0.00116532 0.00480831 0.19535514 0.98071992],[ 0.01300259 -1.98299268  0.99401722],[ 0.0082974   0.00319801 -0.08782534  0.99609385],2.3737397479112183,-0.1929280742853172,"(30, 11)",-66871051.35404205,345343.84703063965,1538716.7749652865,1538717.9487171173,2.2955000400543213,-0.078239707856897,13667709816.518974,13650121683.506157,13651660401.454872,13649776339.659124,13600838765.164932,13602377481.939898,0.186166471841408,16.630763292312622
1.848086262213356,11,31,15450495754.097012,15536302872.580437,15536608278.075571,15450801171.68227,15538146996.024292,15452339888.408276,-85.55950164794922,-85.27200317382812,0.7803999781608582,-0.9490000009536744,[-0.00844096  0.01492834  0.97079364],[ 0.01924149  0.01179764 -0.06381447  0.9977055 ],[0.00385321 1.9663991  1.04703044],[3.49644834e-05 8.49982783e-03 1.59024415e-01 9.87237680e-01],[ 0.01031043 -1.98526733  0.99192816],[ 8.51743007e-03  3.66620728e-04 -9.77591610e-02  9.95173482e-01],2.0028145953038603,-0.1547283330905045,"(11, 31)",305418.028219223,305405.195186615,1538716.6497650146,1538717.948719025,1.9615999460220337,-0.0412146492818266,15450495754.018984,15536608278.057446,15538146996.006165,15536302872.86226,15450801172.047203,15452339888.696968,0.1975631034254433,16.854979276657104
4.37543880399274,11,5,16534108013.712404,22674610.404314306,22979760.75376005,16534413194.13236,24518478.702478,16535951916.477957,-85.3750991821289,-86.79560089111328,-3.271699905395508,2.85349988937378,[-0.01846449  0.05929723  0.9556236 ],[ 0.0480307   0.06369037 -0.13228748  0.98799597],[0.07198535 1.98983547 1.04445187],[0.02849012 0.03440367 0.00469976 0.99898692],[ 0.03191404 -1.9847733   0.99128724],[-0.03035254 -0.04940945 -0.27952924  0.95838266],4.373366606374143,0.0020721976185971,"(11, 5)",305180.80491256714,305149.3483323306,1538722.659379959,1538717.948717948,4.573800086975098,0.2004334806009549,16534108013.634377,22979760.429186694,24518478.37790465,22674611.080854367,16534413194.439287,16535951917.098667,0.1946227561526926,17.978894472122192
1.7187929861395188,21,11,16584232973.860168,16045247232.89185,16045551787.750862,16584537539.96686,16047090505.69958,16586076256.792372,-83.91670227050781,-84.0885009765625,0.9639000296592712,-1.202299952507019,[ 0.39246796 -0.29838805  0.96528766],[ 0.03044274  0.02283672 -0.21384384  0.9761245 ],[0.52936062 1.58172668 1.2106012 ],[-2.40649479e-02 -9.46656250e-04 -1.07282655e-01  9.93936065e-01],[-0.26307128 -1.50596787  1.11031266],[ 0.00771045 -0.01658666 -0.44747273  0.89411049],1.8797493058122143,-0.1609563196726957,"(21, 11)",304567.0259914398,304554.42770957947,1538716.555864334,1538717.948719025,1.9291000366210933,0.0493507308088789,16584232973.570272,16045551787.672832,16047090505.621552,16045247233.245125,16584537540.596264,16586076257.152128,0.1997726621430934,19.045766592025757
2.6450597544729577,10,21,15879412204.420773,16350808519.780169,16351113398.539654,15879717101.113775,16352652116.48837,15881255820.487177,-95.91929626464844,-82.11910247802734,-1.5497000217437744,1.0505000352859497,[ 0.49524803 -0.39518621  0.96337963],[ 0.03609959  0.01569874 -0.27185838  0.9615316 ],[0.65036493 1.45867642 1.22287167],[-0.00235218  0.00459244 -0.12385548  0.99228224],[-0.35106463 -1.38197993  1.12389222],[ 0.00747353 -0.01774981 -0.46597537  0.88458773],2.289118455881503,0.3559412985914547,"(10, 21)",304896.94448661804,304878.2739887237,1538719.6389217377,1538717.9487171173,2.747600078582764,0.4584816227012611,15879412204.3395,16351113398.249758,16352652116.198477,16350808519.975767,15879717101.283983,15881255820.922909,0.1993645760237338,19.267303466796875
2.914498119363285,11,1,17887936138.71239,29870910.78029458,30176579.41858464,17888241827.418343,31715297.367302585,17889780548.48,-83.802001953125,-83.3458023071289,-2.2230000495910645,2.1270999908447266,[ 0.55279726 -0.44803719  0.96363979],[ 0.03679038  0.01524819 -0.29973878  0.95318951],[0.71701948 1.38874194 1.22800048],[ 5.24287260e-04  2.38300656e-03 -1.33708175e-01  9.91017619e-01],[-0.40326312 -1.31263555  1.13040085],[ 0.00695777 -0.01620219 -0.47859633  0.87785777],2.8103941648573203,0.1041039545059647,"(11, 1)",305689.1025657654,305668.20976061746,1538721.0630722046,1538717.948717948,3.038100004196167,0.2277058393388467,17887936138.63436,30176579.33944311,31715297.288161054,29870911.12968249,17888241827.736927,17889780548.8,0.1971442507305753,19.39171075820923
